qseqid	sseqid	pid	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Contig[0739]#unclass/unclass	chr_005	96.429	56	2	0	1	56	20281732	20281787	1.37e-19	97.1
Contig[0739]#unclass/unclass	chr_005	93.103	58	3	1	1	57	20283121	20283178	8.27e-17	87.9
Contig[0739]#unclass/unclass	chr_005	85.333	75	7	3	1	71	10392197	10392123	1.79e-13	76.8
Contig[0739]#unclass/unclass	chr_005	97.619	42	1	0	1	42	15902874	15902833	2.32e-12	73.1
R=1171#unclass/unclass	chr_001	97.377	610	16	0	1	610	22904410	22903801	0.0	1038.0
R=1171#unclass/unclass	chr_001	80.087	462	78	6	4	465	5134595	5134148	1.2799999999999999e-89	331.0
R=1171#unclass/unclass	chr_001	96.33	109	4	0	1	109	22203261	22203369	4.9e-44	180.0
R=1171#unclass/unclass	chr_005	96.721	610	20	0	1	610	24971467	24970858	0.0	1016.0
R=1171#unclass/unclass	chr_005	91.892	111	8	1	500	610	26963929	26963820	2.97e-36	154.0
R=1171#unclass/unclass	chr_002	96.178	471	18	0	140	610	18530667	18531137	0.0	771.0
R=1171#unclass/unclass	chr_002	97.207	358	9	1	1	358	7297578	7297222	6.83e-172	604.0
R=1171#unclass/unclass	chr_002	95.862	145	6	0	1	145	13323177	13323321	1.03e-60	235.0
R=1171#unclass/unclass	chr_002	98.947	95	1	0	127	221	13326245	13326339	2.95e-41	171.0
R=1171#unclass/unclass	chr_002	87.342	79	10	0	532	610	19000611	19000689	2.36e-17	91.6
R=1171#unclass/unclass	chr_003	84.615	611	89	5	1	610	19212837	19213443	2.46e-171	603.0
R=1171#unclass/unclass	chr_003	97.222	72	2	0	539	610	15912858	15912787	8.38e-27	122.0
R=1254#unclass/unclass	chr_005	100.0	81	0	0	1	81	15034374	15034454	3.82e-36	150.0
R=1254#unclass/unclass	chr_003	100.0	81	0	0	1	81	13410007	13409927	3.82e-36	150.0
R=1254#unclass/unclass	chr_002	100.0	81	0	0	1	81	14489263	14489183	3.82e-36	150.0
R=1254#unclass/unclass	chr_002	100.0	81	0	0	1	81	14711839	14711759	3.82e-36	150.0
R=1254#unclass/unclass	chr_002	100.0	81	0	0	1	81	17030493	17030573	3.82e-36	150.0
R=1254#unclass/unclass	chr_001	100.0	81	0	0	1	81	11731735	11731655	3.82e-36	150.0
R=1566#unclass/unclass	chr_001	97.551	245	6	0	1	245	22982555	22982311	1e-116	420.0
R=1566#unclass/unclass	chr_001	95.582	249	7	1	1	245	15546050	15545802	1.69e-109	396.0
R=1566#unclass/unclass	chr_001	95.102	245	12	0	1	245	4913175	4913419	1.0099999999999999e-106	387.0
R=1566#unclass/unclass	chr_001	95.102	245	12	0	1	245	4920836	4921080	1.0099999999999999e-106	387.0
R=1566#unclass/unclass	chr_001	93.976	249	11	1	1	245	15462466	15462218	7.900000000000001e-103	374.0
R=1566#unclass/unclass	chr_001	95.858	169	7	0	77	245	7340111	7339943	8.240000000000001e-73	274.0
R=1566#unclass/unclass	chr_002	95.181	249	7	2	1	245	11322222	11321975	2.82e-107	388.0
R=1566#unclass/unclass	chr_002	95.142	247	10	1	1	245	16091564	16091318	2.82e-107	388.0
R=1935#DNA/Merlin	chr_004	99.248	133	1	0	1	133	389685	389553	4.14e-63	241.0
R=1935#DNA/Merlin	chr_004	99.248	133	1	0	1	133	27486001	27486133	4.14e-63	241.0
R=1935#DNA/Merlin	chr_002	99.248	133	1	0	1	133	18428747	18428615	4.14e-63	241.0
R=1935#DNA/Merlin	chr_001	95.489	133	6	0	1	133	17046548	17046680	9.019999999999999e-55	213.0
R=1935#DNA/Merlin	chr_001	94.737	133	7	0	1	133	16974052	16974184	4.2e-53	207.0
R=1935#DNA/Merlin	chr_001	90.977	133	12	0	1	133	17113314	17113446	9.149999999999999e-45	180.0
R=2163.H#DNA/TcMar	chr_002	98.805	251	3	0	1	251	18817454	18817204	4.71e-125	448.0
R=2163.H#DNA/TcMar	chr_002	98.406	251	4	0	1	251	18780919	18780669	2.19e-123	442.0
R=2163.H#DNA/TcMar	chr_002	90.837	251	22	1	1	251	15552312	15552561	3.83e-91	335.0
R=2163.H#DNA/TcMar	chr_003	96.078	255	6	1	1	251	19869681	19869427	1.7199999999999998e-114	412.0
R=2163.H#DNA/TcMar	chr_004	92.829	251	18	0	1	251	16214249	16213999	4.880000000000001e-100	364.0
R=2163.H#DNA/TcMar	chr_005	90.438	251	21	2	1	251	4057029	4056782	6.4e-89	327.0
R=2242#unclass/unclass	chr_001	98.276	58	1	0	1	58	15204462	15204405	6.54e-22	102.0
R=2242#unclass/unclass	chr_002	98.246	57	1	0	2	58	11119879	11119823	2.35e-21	100.0
R=2242#unclass/unclass	chr_002	96.429	56	2	0	1	56	11012089	11012144	3.94e-19	93.5
R=2242#unclass/unclass	chr_004	96.552	58	2	0	1	58	11662526	11662469	3.04e-20	97.1
R=2310#unclass/unclass	chr_004	100.0	97	0	0	1	97	4245475	4245379	6.13e-45	180.0
R=2310#unclass/unclass	chr_004	100.0	97	0	0	1	97	18841762	18841666	6.13e-45	180.0
R=2310#unclass/unclass	chr_001	98.947	95	1	0	3	97	14516168	14516074	3.6899999999999994e-42	171.0
R=2310#unclass/unclass	chr_005	96.809	94	3	0	4	97	18182695	18182788	2.87e-38	158.0
R=2310#unclass/unclass	chr_005	95.876	97	4	0	1	97	18203931	18204027	2.87e-38	158.0
R=2480#unclass/unclass	chr_001	99.16	119	1	0	1	119	9701917	9701799	2.19e-55	215.0
R=2480#unclass/unclass	chr_004	98.319	119	2	0	1	119	29772706	29772824	1.02e-53	209.0
R=2480#unclass/unclass	chr_004	98.319	119	1	1	1	119	10556471	10556588	3.66e-53	207.0
R=2480#unclass/unclass	chr_004	95.798	119	4	1	1	119	19553083	19552966	3.69e-48	191.0
R=2480#unclass/unclass	chr_002	97.479	119	3	0	1	119	10827606	10827488	4.73e-52	204.0
R=2501#unclass/unclass	chr_005	94.444	90	4	1	1	90	17430451	17430363	3.38e-32	137.0
R=2501#unclass/unclass	chr_003	92.308	91	4	2	1	90	10056676	10056588	7.320000000000001e-29	126.0
R=2501#unclass/unclass	chr_003	88.889	90	10	0	1	90	12500136	12500225	2.05e-24	111.0
R=2501#unclass/unclass	chr_004	90.0	90	8	1	1	90	12008740	12008828	1.59e-25	115.0
R=2501#unclass/unclass	chr_004	85.87	92	8	5	1	90	3324136	3324224	7.43e-19	93.5
R=2501#unclass/unclass	chr_004	86.076	79	8	3	1	78	14009276	14009352	1.61e-15	82.4
R=2655#unclass/unclass	chr_001	95.286	297	10	1	1	293	16760544	16760840	4.29e-131	468.0
R=2655#unclass/unclass	chr_001	92.833	293	16	2	1	293	16928129	16928416	1.22e-116	420.0
R=2655#unclass/unclass	chr_001	87.919	298	30	4	1	293	16843000	16843296	2.0999999999999998e-94	346.0
R=2747#unclass/unclass	chr_002	97.931	145	3	0	1	145	8765090	8765234	2.1200000000000001e-66	252.0
R=2747#unclass/unclass	chr_002	97.931	145	3	0	1	145	14816080	14815936	2.1200000000000001e-66	252.0
R=2747#unclass/unclass	chr_001	96.552	145	5	0	1	145	16455727	16455583	4.6e-63	241.0
R=2978#unclass/unclass	chr_001	100.0	78	0	0	1	78	11060563	11060640	1.68e-34	145.0
R=2978#unclass/unclass	chr_001	100.0	78	0	0	1	78	11060755	11060832	1.68e-34	145.0
R=2978#unclass/unclass	chr_001	100.0	78	0	0	1	78	11066465	11066542	1.68e-34	145.0
R=2978#unclass/unclass	chr_001	100.0	78	0	0	1	78	11075708	11075785	1.68e-34	145.0
R=2978#unclass/unclass	chr_001	100.0	78	0	0	1	78	11077411	11077488	1.68e-34	145.0
R=3058#DNA/Maverick	chr_004	98.565	209	3	0	1	209	16615673	16615881	8.54e-102	370.0
R=3058#DNA/Maverick	chr_004	92.823	209	15	0	1	209	17448755	17448547	8.789999999999999e-82	303.0
R=3058#DNA/Maverick	chr_005	97.608	209	5	0	1	209	5015099	5015307	1.8499999999999998e-98	359.0
R=3058#DNA/Maverick	chr_005	97.129	209	6	0	1	209	6680058	6680266	8.6e-97	353.0
R=3058#DNA/Maverick	chr_002	91.905	210	14	3	1	209	10757912	10758119	6.84e-78	291.0
R=3061#unclass/unclass	chr_001	98.742	159	2	0	1	159	15417956	15418114	8.4e-76	283.0
R=3061#unclass/unclass	chr_003	98.125	160	2	1	1	159	8280383	8280224	3.91e-74	278.0
R=3061#unclass/unclass	chr_003	97.484	159	4	0	1	159	13146284	13146126	1.82e-72	272.0
R=3061#unclass/unclass	chr_005	98.077	156	3	0	4	159	15913683	15913528	1.82e-72	272.0
R=3061#unclass/unclass	chr_005	98.413	63	1	0	1	63	11037256	11037194	4.1899999999999995e-24	111.0
R=3061#unclass/unclass	chr_004	96.226	159	6	0	1	159	12276556	12276398	3.9399999999999997e-69	261.0
R=3061#unclass/unclass	chr_004	96.226	159	5	1	1	159	25767581	25767738	1.42e-68	259.0
R=3061#unclass/unclass	chr_004	95.513	156	7	0	1	156	2359535	2359380	8.520000000000001e-66	250.0
R=3102#unclass/unclass	chr_002	98.258	287	4	1	1	287	18064849	18064564	4.1299999999999997e-141	501.0
R=3102#unclass/unclass	chr_003	97.561	287	7	0	1	287	25892323	25892037	2.4899999999999998e-138	492.0
R=3102#unclass/unclass	chr_003	96.721	61	2	0	227	287	25891923	25891863	4.9e-21	102.0
R=3102#unclass/unclass	chr_001	88.055	293	26	7	1	287	15647359	15647648	3.43e-92	339.0
R=3314.chkTE#unclass/unclass	chr_004	100.0	181	0	0	1	181	14362434	14362614	2.64e-91	335.0
R=3314.chkTE#unclass/unclass	chr_003	100.0	181	0	0	1	181	26476572	26476752	2.64e-91	335.0
R=3314.chkTE#unclass/unclass	chr_002	100.0	181	0	0	1	181	14499204	14499024	2.64e-91	335.0
R=3490#unclass/unclass	chr_003	100.0	144	0	0	1	144	17438374	17438517	7.520000000000001e-71	267.0
R=3490#unclass/unclass	chr_001	100.0	144	0	0	1	144	33332528	33332671	7.520000000000001e-71	267.0
R=3490#unclass/unclass	chr_001	100.0	144	0	0	1	144	33799163	33799306	7.520000000000001e-71	267.0
R=563.small.chkTE#unclass/unclass	chr_005	88.66	194	12	7	1	184	14011426	14011619	4.7e-59	228.0
R=563.small.chkTE#unclass/unclass	chr_005	87.368	190	14	6	1	184	16911484	16911669	1.7e-53	209.0
R=563.small.chkTE#unclass/unclass	chr_005	86.316	190	12	7	1	184	11257229	11257410	4.77e-49	195.0
R=563.small.chkTE#unclass/unclass	chr_005	85.789	190	16	8	1	184	17713906	17714090	6.169999999999999e-48	191.0
R=563.small.chkTE#unclass/unclass	chr_005	85.789	190	13	8	1	184	5625993	5626174	2.22e-47	189.0
R=563.small.chkTE#unclass/unclass	chr_005	85.263	190	13	9	1	184	10617613	10617793	3.71e-45	182.0
R=563.small.chkTE#unclass/unclass	chr_005	85.263	190	13	8	1	184	14989824	14989644	3.71e-45	182.0
R=563.small.chkTE#unclass/unclass	chr_005	84.737	190	15	9	1	184	7778802	7778621	4.8e-44	178.0
R=563.small.chkTE#unclass/unclass	chr_005	84.343	198	13	11	1	184	16009827	16010020	4.8e-44	178.0
R=563.small.chkTE#unclass/unclass	chr_005	84.737	190	15	9	1	184	20887772	20887953	4.8e-44	178.0
R=563.small.chkTE#unclass/unclass	chr_005	83.598	189	24	4	1	184	9628265	9628079	8.04e-42	171.0
R=563.small.chkTE#unclass/unclass	chr_005	84.211	190	12	10	1	184	10643550	10643727	2.89e-41	169.0
R=563.small.chkTE#unclass/unclass	chr_005	84.211	190	12	9	1	184	12008596	12008773	2.89e-41	169.0
R=563.small.chkTE#unclass/unclass	chr_005	85.625	160	13	5	14	167	14136930	14137085	1.7399999999999999e-38	159.0
R=563.small.chkTE#unclass/unclass	chr_005	83.626	171	20	5	1	168	8347354	8347189	8.09e-37	154.0
R=563.small.chkTE#unclass/unclass	chr_005	83.041	171	25	3	1	168	4782532	4782701	2.91e-36	152.0
R=563.small.chkTE#unclass/unclass	chr_005	82.051	195	19	10	1	184	14311521	14311710	2.91e-36	152.0
R=563.small.chkTE#unclass/unclass	chr_005	85.417	144	13	5	41	184	18212556	18212691	1.75e-33	143.0
R=563.small.chkTE#unclass/unclass	chr_005	82.659	173	16	9	18	184	18191206	18191370	6.3e-33	141.0
R=563.small.chkTE#unclass/unclass	chr_005	81.579	190	11	15	1	184	5781216	5781045	2.93e-31	135.0
R=563.small.chkTE#unclass/unclass	chr_005	80.526	190	17	12	1	184	24319090	24319265	4.91e-29	128.0
R=563.small.chkTE#unclass/unclass	chr_005	93.75	80	5	0	89	168	10280188	10280109	8.21e-27	121.0
R=563.small.chkTE#unclass/unclass	chr_005	91.781	73	6	0	96	168	6989094	6989022	2.9700000000000003e-21	102.0
R=563.small.chkTE#unclass/unclass	chr_001	88.421	190	12	8	1	184	19897374	19897189	7.870000000000001e-57	220.0
R=563.small.chkTE#unclass/unclass	chr_001	86.842	190	15	6	1	184	15740036	15739851	7.919999999999999e-52	204.0
R=563.small.chkTE#unclass/unclass	chr_001	86.316	190	12	6	1	184	14799429	14799610	4.77e-49	195.0
R=563.small.chkTE#unclass/unclass	chr_001	90.972	144	11	2	42	184	17406351	17406209	1.7199999999999998e-48	193.0
R=563.small.chkTE#unclass/unclass	chr_001	85.052	194	19	7	1	184	18045882	18045689	2.22e-47	189.0
R=563.small.chkTE#unclass/unclass	chr_001	84.848	198	12	9	1	184	17897351	17897158	1.03e-45	183.0
R=563.small.chkTE#unclass/unclass	chr_001	85.34	191	12	10	1	184	18668077	18668258	1.03e-45	183.0
R=563.small.chkTE#unclass/unclass	chr_001	85.955	178	15	7	1	168	17183013	17183190	3.71e-45	182.0
R=563.small.chkTE#unclass/unclass	chr_001	92.562	121	7	1	66	184	15991408	15991288	2.2299999999999997e-42	172.0
R=563.small.chkTE#unclass/unclass	chr_001	84.211	190	16	9	1	184	33013253	33013434	2.2299999999999997e-42	172.0
R=563.small.chkTE#unclass/unclass	chr_001	83.77	191	19	11	1	184	34881704	34881889	8.04e-42	171.0
R=563.small.chkTE#unclass/unclass	chr_001	84.211	190	12	9	1	184	19134404	19134227	2.89e-41	169.0
R=563.small.chkTE#unclass/unclass	chr_001	83.784	185	21	6	1	184	17479611	17479435	1.04e-40	167.0
R=563.small.chkTE#unclass/unclass	chr_001	82.955	176	23	6	2	172	16686110	16686283	2.91e-36	152.0
R=563.small.chkTE#unclass/unclass	chr_001	89.256	121	7	5	66	184	21754538	21754654	1.3499999999999999e-34	147.0
R=563.small.chkTE#unclass/unclass	chr_001	82.514	183	13	12	1	168	19072929	19072751	1.75e-33	143.0
R=563.small.chkTE#unclass/unclass	chr_001	82.286	175	18	8	1	168	15781221	15781389	2.2700000000000003e-32	139.0
R=563.small.chkTE#unclass/unclass	chr_001	80.526	190	15	13	1	184	16499376	16499203	1.76e-28	126.0
R=563.small.chkTE#unclass/unclass	chr_001	84.962	133	9	7	53	184	13043964	13044086	6.35e-28	124.0
R=563.small.chkTE#unclass/unclass	chr_001	88.462	104	7	3	82	184	15645732	15645831	8.21e-27	121.0
R=563.small.chkTE#unclass/unclass	chr_003	87.895	190	13	6	1	184	13842535	13842720	3.6599999999999995e-55	215.0
R=563.small.chkTE#unclass/unclass	chr_003	87.368	190	14	5	1	184	16733108	16732923	1.7e-53	209.0
R=563.small.chkTE#unclass/unclass	chr_003	87.097	186	21	3	1	184	12722982	12723166	6.12e-53	207.0
R=563.small.chkTE#unclass/unclass	chr_003	86.082	194	13	6	1	184	13980061	13980250	1.33e-49	196.0
R=563.small.chkTE#unclass/unclass	chr_003	86.316	190	12	8	1	184	18684071	18684252	4.77e-49	195.0
R=563.small.chkTE#unclass/unclass	chr_003	86.17	188	12	7	1	182	14156579	14156758	6.169999999999999e-48	191.0
R=563.small.chkTE#unclass/unclass	chr_003	85.052	194	17	8	1	184	16565810	16565619	7.980000000000001e-47	187.0
R=563.small.chkTE#unclass/unclass	chr_003	86.782	174	13	5	1	168	14489511	14489342	2.87e-46	185.0
R=563.small.chkTE#unclass/unclass	chr_003	84.211	190	23	4	1	184	10492069	10492257	4.8e-44	178.0
R=563.small.chkTE#unclass/unclass	chr_003	84.211	190	12	10	1	184	25755318	25755495	2.89e-41	169.0
R=563.small.chkTE#unclass/unclass	chr_003	89.474	133	10	1	52	184	14259384	14259512	3.74e-40	165.0
R=563.small.chkTE#unclass/unclass	chr_003	84.483	174	17	8	1	168	13248475	13248644	1.34e-39	163.0
R=563.small.chkTE#unclass/unclass	chr_003	83.333	186	20	7	1	184	12114210	12114386	4.84e-39	161.0
R=563.small.chkTE#unclass/unclass	chr_003	83.246	191	16	12	1	184	19397676	19397495	4.84e-39	161.0
R=563.small.chkTE#unclass/unclass	chr_003	91.525	118	6	4	71	184	16919995	16920112	1.7399999999999999e-38	159.0
R=563.small.chkTE#unclass/unclass	chr_003	82.888	187	20	7	1	184	13094320	13094143	6.26e-38	158.0
R=563.small.chkTE#unclass/unclass	chr_003	82.54	189	21	9	1	182	16102346	16102163	2.25e-37	156.0
R=563.small.chkTE#unclass/unclass	chr_003	82.632	190	18	13	1	184	14684736	14684916	8.09e-37	154.0
R=563.small.chkTE#unclass/unclass	chr_003	82.632	190	16	10	1	184	10636331	10636509	2.91e-36	152.0
R=563.small.chkTE#unclass/unclass	chr_003	82.632	190	16	10	1	182	26905121	26904941	2.91e-36	152.0
R=563.small.chkTE#unclass/unclass	chr_003	82.632	190	14	11	1	184	28630389	28630213	1.05e-35	150.0
R=563.small.chkTE#unclass/unclass	chr_003	95.652	92	4	0	93	184	16421002	16421093	3.77e-35	148.0
R=563.small.chkTE#unclass/unclass	chr_003	82.249	169	25	2	1	168	12261276	12261112	6.3e-33	141.0
R=563.small.chkTE#unclass/unclass	chr_003	82.353	170	18	9	1	163	11031433	11031597	8.15e-32	137.0
R=563.small.chkTE#unclass/unclass	chr_003	80.928	194	20	9	1	184	16994479	16994665	8.15e-32	137.0
R=563.small.chkTE#unclass/unclass	chr_003	91.304	92	4	3	93	184	7518292	7518379	2.28e-27	122.0
R=563.small.chkTE#unclass/unclass	chr_003	78.977	176	19	12	1	168	22317600	22317765	8.270000000000001e-22	104.0
R=563.small.chkTE#unclass/unclass	chr_004	87.113	194	14	8	1	184	17178496	17178304	1.7e-53	209.0
R=563.small.chkTE#unclass/unclass	chr_004	87.368	190	13	7	1	184	12929907	12929723	6.12e-53	207.0
R=563.small.chkTE#unclass/unclass	chr_004	88.043	184	11	5	1	184	13924245	13924073	6.12e-53	207.0
R=563.small.chkTE#unclass/unclass	chr_004	86.316	190	12	8	1	184	15807542	15807723	4.77e-49	195.0
R=563.small.chkTE#unclass/unclass	chr_004	85.789	190	13	8	1	184	10887734	10887553	2.22e-47	189.0
R=563.small.chkTE#unclass/unclass	chr_004	84.817	191	13	11	1	184	6977835	6978016	4.8e-44	178.0
R=563.small.chkTE#unclass/unclass	chr_004	84.021	194	13	9	1	184	10508543	10508358	8.04e-42	171.0
R=563.small.chkTE#unclass/unclass	chr_004	84.699	183	11	7	7	184	9780486	9780316	1.04e-40	167.0
R=563.small.chkTE#unclass/unclass	chr_004	83.684	190	16	10	1	184	7017405	7017225	3.74e-40	165.0
R=563.small.chkTE#unclass/unclass	chr_004	83.684	190	13	10	1	184	12478264	12478087	1.34e-39	163.0
R=563.small.chkTE#unclass/unclass	chr_004	84.066	182	11	11	9	184	5674867	5674698	1.7399999999999999e-38	159.0
R=563.small.chkTE#unclass/unclass	chr_004	88.281	128	11	2	41	168	13020301	13020178	1.05e-35	150.0
R=563.small.chkTE#unclass/unclass	chr_004	81.959	194	13	11	1	184	17881845	17881664	4.87e-34	145.0
R=563.small.chkTE#unclass/unclass	chr_004	82.558	172	14	8	5	168	10441219	10441056	8.15e-32	137.0
R=563.small.chkTE#unclass/unclass	chr_004	81.081	185	17	5	1	184	11618735	11618568	3.79e-30	132.0
R=563.small.chkTE#unclass/unclass	chr_004	81.356	177	14	11	1	167	17291888	17292055	1.76e-28	126.0
R=563.small.chkTE#unclass/unclass	chr_004	80.46	174	18	9	1	168	30252983	30252820	2.95e-26	119.0
R=563.small.chkTE#unclass/unclass	chr_004	90.588	85	4	3	100	184	5096011	5095931	1.7799999999999998e-23	110.0
R=563.small.chkTE#unclass/unclass	chr_002	86.559	186	19	4	1	184	13735379	13735560	1.02e-50	200.0
R=563.small.chkTE#unclass/unclass	chr_002	87.079	178	13	7	1	168	11087311	11087488	1.7199999999999998e-48	193.0
R=563.small.chkTE#unclass/unclass	chr_002	85.567	194	14	11	1	184	12263450	12263261	6.169999999999999e-48	191.0
R=563.small.chkTE#unclass/unclass	chr_002	85.567	194	14	5	1	184	15968368	15968557	6.169999999999999e-48	191.0
R=563.small.chkTE#unclass/unclass	chr_002	84.946	186	22	4	1	184	12601659	12601840	1.03e-45	183.0
R=563.small.chkTE#unclass/unclass	chr_002	84.946	186	22	4	1	184	12603438	12603619	1.03e-45	183.0
R=563.small.chkTE#unclass/unclass	chr_002	84.737	190	15	9	1	184	4276485	4276304	4.8e-44	178.0
R=563.small.chkTE#unclass/unclass	chr_002	84.737	190	15	6	1	184	14159937	14160118	4.8e-44	178.0
R=563.small.chkTE#unclass/unclass	chr_002	84.211	190	16	8	1	184	1176720	1176539	2.2299999999999997e-42	172.0
R=563.small.chkTE#unclass/unclass	chr_002	84.211	190	13	10	1	184	7375061	7374883	2.89e-41	169.0
R=563.small.chkTE#unclass/unclass	chr_002	84.211	190	12	9	1	184	18915730	18915553	2.89e-41	169.0
R=563.small.chkTE#unclass/unclass	chr_002	82.888	187	20	8	1	184	16027865	16027688	6.26e-38	158.0
R=563.small.chkTE#unclass/unclass	chr_002	82.979	188	18	6	1	182	19511451	19511272	6.26e-38	158.0
R=563.small.chkTE#unclass/unclass	chr_002	82.979	188	15	11	1	184	9154444	9154270	8.09e-37	154.0
R=563.small.chkTE#unclass/unclass	chr_002	82.632	190	15	10	1	184	15458949	15458772	2.91e-36	152.0
R=563.small.chkTE#unclass/unclass	chr_002	82.967	182	15	8	1	175	9543929	9544101	1.05e-35	150.0
R=563.small.chkTE#unclass/unclass	chr_002	83.851	161	15	6	1	154	10362804	10362648	1.75e-33	143.0
R=563.small.chkTE#unclass/unclass	chr_002	81.026	195	16	14	1	184	13583927	13583743	2.93e-31	135.0
R=563.small.chkTE#unclass/unclass	chr_002	84.828	145	9	7	41	184	8591289	8591157	1.0499999999999999e-30	134.0
R=563.small.chkTE#unclass/unclass	chr_002	80.513	195	17	14	1	178	9230285	9230475	1.36e-29	130.0
R=563.small.chkTE#unclass/unclass	chr_002	80.117	171	28	6	1	168	3927103	3926936	2.28e-27	122.0
R=563.small.chkTE#unclass/unclass	chr_002	82.639	144	13	6	41	184	10874162	10874293	1.06e-25	117.0
R=563.small.chkTE#unclass/unclass	chr_002	85.47	117	8	6	69	184	13032180	13032072	1.37e-24	113.0
R=581#unclass/unclass	chr_004	97.287	258	6	1	1	257	19470357	19470614	1.06e-121	436.0
R=581#unclass/unclass	chr_004	96.484	256	7	2	2	257	21203576	21203829	2.96e-117	422.0
R=581#unclass/unclass	chr_003	97.276	257	7	0	1	257	803414	803670	1.06e-121	436.0
R=581#unclass/unclass	chr_003	97.276	257	7	0	1	257	18396790	18397046	1.06e-121	436.0
R=581#unclass/unclass	chr_003	97.266	256	6	1	3	257	17180660	17180405	1.3699999999999999e-120	433.0
R=581#unclass/unclass	chr_003	92.996	257	16	2	1	257	4881928	4881674	8.4e-103	374.0
R=581#unclass/unclass	chr_003	93.385	257	3	1	1	257	16813238	16813480	3.91e-101	368.0
R=581#unclass/unclass	chr_002	94.615	260	12	2	1	259	9961127	9960869	3.85e-111	401.0
R=581#unclass/unclass	chr_002	94.163	257	12	3	1	257	19414102	19413849	3.0000000000000003e-107	388.0
R=581#unclass/unclass	chr_002	92.996	257	17	1	1	257	25367732	25367477	8.4e-103	374.0
R=581#unclass/unclass	chr_002	96.714	213	6	1	1	212	14895688	14895476	1.09e-96	353.0
R=581#unclass/unclass	chr_002	93.956	182	8	2	2	183	9902607	9902429	3.15e-72	272.0
R=581#unclass/unclass	chr_005	95.294	255	6	1	2	256	14716184	14715936	1.3900000000000002e-110	399.0
R=581#unclass/unclass	chr_005	93.701	254	15	1	6	259	12224080	12223828	1.8099999999999998e-104	379.0
R=581#unclass/unclass	chr_005	97.468	79	2	0	179	257	13077541	13077619	4.31e-31	135.0
R=581#unclass/unclass	chr_001	93.385	257	3	1	1	257	18673149	18673391	3.91e-101	368.0
R=581#unclass/unclass	chr_001	91.923	260	13	3	2	257	16757865	16757610	8.46e-98	357.0
R=581#unclass/unclass	chr_001	99.408	169	0	1	2	169	35450495	35450663	3.11e-82	305.0
R=581#unclass/unclass	chr_001	98.214	168	3	0	1	168	33660028	33660195	6.73e-79	294.0
R=581#unclass/unclass	chr_001	93.048	187	13	0	71	257	20163954	20164140	8.76e-73	274.0
R=581#unclass/unclass	chr_001	97.541	122	2	1	1	121	843566	843445	9.01e-53	207.0
R=714#DNA/Maverick	chr_001	96.218	238	9	0	1	238	6354317	6354080	7.59e-108	390.0
R=714#DNA/Maverick	chr_004	95.798	238	10	0	1	238	16035052	16034815	3.53e-106	385.0
R=714#DNA/Maverick	chr_004	92.994	157	11	0	1	157	24189831	24189987	1.75e-59	230.0
R=714#DNA/Maverick	chr_005	86.611	239	31	1	1	238	22048861	22048623	1.7299999999999998e-69	263.0
R=714#DNA/Maverick	chr_003	83.539	243	33	4	1	238	16816871	16817111	1.05e-56	220.0
R=714#DNA/Maverick	chr_002	93.443	122	8	0	1	122	17148184	17148063	4.9699999999999996e-45	182.0
R=783#unclass/unclass	chr_005	95.714	210	7	2	1	209	23751776	23751568	8.66e-92	337.0
R=783#unclass/unclass	chr_005	89.352	216	12	4	3	209	7954140	7954353	5.36e-69	261.0
R=783#unclass/unclass	chr_002	93.81	210	12	1	1	209	3101047	3100838	4.06e-85	315.0
R=783#unclass/unclass	chr_003	89.952	209	11	2	1	209	22405875	22405677	5.36e-69	261.0
R=854.chkTE#unclass/unclass	chr_004	87.023	131	11	4	1	127	27216014	27216142	1.16e-33	143.0
R=854.chkTE#unclass/unclass	chr_001	86.719	128	9	6	1	126	19070773	19070894	1.94e-31	135.0
R=854.chkTE#unclass/unclass	chr_002	83.846	130	19	1	1	128	16078117	16078246	1.5100000000000001e-27	122.0
R=854.chkTE#unclass/unclass	chr_003	84.906	106	14	2	1	105	13465452	13465556	1.52e-22	106.0
